,artist,title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
68,Percy Sledge,When a Man Loves a Woman,51FpzuGkRYXFgsE2zXt9av,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,audio_features,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867,3
69,Bob Marley and The Wailers,No Woman No Cry,423hwXFgoN8RYmqLoLuVvY,0.655,0.675,1,-9.352,1,0.0599,0.272,0.0236,0.727,0.587,77.589,audio_features,spotify:track:423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/tracks/423hwXFgoN8RYmqLoLuVvY,https://api.spotify.com/v1/audio-analysis/423hwXFgoN8RYmqLoLuVvY,427800,4
70,Carl Perkins,Blue Suede Shoes,5d6ZRqgbz26Sg4bk1oifQw,0.548,0.673,4,-7.318,0,0.0364,0.448,8.53e-05,0.342,0.965,168.891,audio_features,spotify:track:5d6ZRqgbz26Sg4bk1oifQw,https://api.spotify.com/v1/tracks/5d6ZRqgbz26Sg4bk1oifQw,https://api.spotify.com/v1/audio-analysis/5d6ZRqgbz26Sg4bk1oifQw,134446,4
71,Led Zeppelin,Whole Lotta Love,0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,audio_features,spotify:track:0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,333893,4
72,Del Shannon,Runaway,45Szkclj1lt4ubm7RFK68t,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,spotify:track:45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/tracks/45Szkclj1lt4ubm7RFK68t,https://api.spotify.com/v1/audio-analysis/45Szkclj1lt4ubm7RFK68t,137307,4
73,Chuck Berry,Maybellene,3SQhmctWreNM0X6Zkm2K5R,0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,audio_features,spotify:track:3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/tracks/3SQhmctWreNM0X6Zkm2K5R,https://api.spotify.com/v1/audio-analysis/3SQhmctWreNM0X6Zkm2K5R,143240,4
74,Eddie Cochran,Summertime Blues,3oAWTk92mZBxKBOKf8mR5v,0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,audio_features,spotify:track:3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/tracks/3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/audio-analysis/3oAWTk92mZBxKBOKf8mR5v,119360,4
75,Chic,Good Times,2wYKNcoqKW4IEcllj42xz1,0.869,0.503,2,-12.804,1,0.0479,0.0818,0.00837,0.187,0.914,112.664,audio_features,spotify:track:2wYKNcoqKW4IEcllj42xz1,https://api.spotify.com/v1/tracks/2wYKNcoqKW4IEcllj42xz1,https://api.spotify.com/v1/audio-analysis/2wYKNcoqKW4IEcllj42xz1,486187,4
76,The Jimi Hendrix Experience,All Along the Watchtower,6LEXD2N3PxSmu4BMUHjaTb,0.675,0.647,8,-14.527,1,0.0282,0.00454,0.931,0.0421,0.806,115.984,audio_features,spotify:track:6LEXD2N3PxSmu4BMUHjaTb,https://api.spotify.com/v1/tracks/6LEXD2N3PxSmu4BMUHjaTb,https://api.spotify.com/v1/audio-analysis/6LEXD2N3PxSmu4BMUHjaTb,284147,4
77,James Brown,Papa's Got a Brand New Bag,4bpR5ueJGgjcO6QmKP5FHH,0.82,0.665,4,-8.903,1,0.0611,0.194,0.1,0.142,0.802,130.1,audio_features,spotify:track:4bpR5ueJGgjcO6QmKP5FHH,https://api.spotify.com/v1/tracks/4bpR5ueJGgjcO6QmKP5FHH,https://api.spotify.com/v1/audio-analysis/4bpR5ueJGgjcO6QmKP5FHH,257040,4
78,Run-D.M.C.,Walk This Way,6qUEOWqOzu1rLPUPQ1ECpx,0.761,0.711,9,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,audio_features,spotify:track:6qUEOWqOzu1rLPUPQ1ECpx,https://api.spotify.com/v1/tracks/6qUEOWqOzu1rLPUPQ1ECpx,https://api.spotify.com/v1/audio-analysis/6qUEOWqOzu1rLPUPQ1ECpx,310387,4
79,Public Enemy,Fight the Power,1yo16b3u0lptm6Cs7lx4AD,0.797,0.582,2,-12.97,1,0.255,0.00484,2.04e-06,0.517,0.415,105.974,audio_features,spotify:track:1yo16b3u0lptm6Cs7lx4AD,https://api.spotify.com/v1/tracks/1yo16b3u0lptm6Cs7lx4AD,https://api.spotify.com/v1/audio-analysis/1yo16b3u0lptm6Cs7lx4AD,282640,4
80,Elvis Presley,Mystery Train,0GvhHQbWSnGltjl0je61dI,0.699,0.514,4,-12.61,1,0.0315,0.587,0.029,0.22,0.63,120.758,audio_features,spotify:track:0GvhHQbWSnGltjl0je61dI,https://api.spotify.com/v1/tracks/0GvhHQbWSnGltjl0je61dI,https://api.spotify.com/v1/audio-analysis/0GvhHQbWSnGltjl0je61dI,144947,4
81,Beyoncé,Crazy in Love,5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,236133,4
82,Booker T. & The MG's,Green Onions,4fQMGlCawbTkH9yPPZ49kP,0.816,0.514,10,-8.741,1,0.0339,0.767,0.949,0.0899,0.912,136.837,audio_features,spotify:track:4fQMGlCawbTkH9yPPZ49kP,https://api.spotify.com/v1/tracks/4fQMGlCawbTkH9yPPZ49kP,https://api.spotify.com/v1/audio-analysis/4fQMGlCawbTkH9yPPZ49kP,176333,4
83,Prince and The Revolution,Little Red Corvette,4N1dFbXmRng8qJ3KdJrbLr,0.789,0.808,1,-6.176,1,0.0881,0.148,1.32e-05,0.84,0.803,123.011,audio_features,spotify:track:4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/tracks/4N1dFbXmRng8qJ3KdJrbLr,https://api.spotify.com/v1/audio-analysis/4N1dFbXmRng8qJ3KdJrbLr,188373,4
84,Wilson Pickett,In the Midnight Hour,4NRQwaks9r58tTDvr4iEyv,0.75,0.444,4,-8.63,1,0.0403,0.12,3.69e-06,0.118,0.849,111.919,audio_features,spotify:track:4NRQwaks9r58tTDvr4iEyv,https://api.spotify.com/v1/tracks/4NRQwaks9r58tTDvr4iEyv,https://api.spotify.com/v1/audio-analysis/4NRQwaks9r58tTDvr4iEyv,157160,4
85,Guns N' Roses,Sweet Child O' Mine,7snQQk1zcKl8gZ92AnueZW,0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,audio_features,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4
86,Sam Cooke,A Change Is Gonna Come,0KOE1hat4SIer491XKk4Pa,0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3
87,Elvis Presley,Don't Be Cruel,2hWKJO4c9L7kJmX4pBV6j8,0.421,0.68,0,-14.808,1,0.0362,0.25,0.312,0.926,0.917,99.887,audio_features,spotify:track:2hWKJO4c9L7kJmX4pBV6j8,https://api.spotify.com/v1/tracks/2hWKJO4c9L7kJmX4pBV6j8,https://api.spotify.com/v1/audio-analysis/2hWKJO4c9L7kJmX4pBV6j8,110707,4
88,Johnny Cash,I Walk the Line,1TKPfF2fvn6gVLVfp3iG4j,0.862,0.484,10,-11.183,1,0.0421,0.798,0.00105,0.105,0.787,105.834,audio_features,spotify:track:1TKPfF2fvn6gVLVfp3iG4j,https://api.spotify.com/v1/tracks/1TKPfF2fvn6gVLVfp3iG4j,https://api.spotify.com/v1/audio-analysis/1TKPfF2fvn6gVLVfp3iG4j,163046,4
89,U2,One,3G69vJMWsX6ZohTykad2AU,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,audio_features,spotify:track:3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/tracks/3G69vJMWsX6ZohTykad2AU,https://api.spotify.com/v1/audio-analysis/3G69vJMWsX6ZohTykad2AU,276187,4
90,The Specials,Ghost Town,6ewN9MaFbi78oDLT9wYDgn,0.664,0.765,10,-9.454,0,0.0507,0.0493,0.333,0.113,0.907,73.676,audio_features,spotify:track:6ewN9MaFbi78oDLT9wYDgn,https://api.spotify.com/v1/tracks/6ewN9MaFbi78oDLT9wYDgn,https://api.spotify.com/v1/audio-analysis/6ewN9MaFbi78oDLT9wYDgn,219307,4
91,The Bee Gees,Stayin' Alive,7tHI0AluH3HIMRoIdS37jy,0.67,0.429,6,-17.307,0,0.0499,0.227,1.92e-06,0.165,0.385,104.986,audio_features,spotify:track:7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/tracks/7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/audio-analysis/7tHI0AluH3HIMRoIdS37jy,276637,4
92,The Bee Gees,Stayin' Alive,7tHI0AluH3HIMRoIdS37jy,0.67,0.429,6,-17.307,0,0.0499,0.227,1.92e-06,0.165,0.385,104.986,audio_features,spotify:track:7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/tracks/7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/audio-analysis/7tHI0AluH3HIMRoIdS37jy,276637,4
93,The Bee Gees,Night Fever,7tHI0AluH3HIMRoIdS37jy,0.67,0.429,6,-17.307,0,0.0499,0.227,1.92e-06,0.165,0.385,104.986,audio_features,spotify:track:7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/tracks/7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/audio-analysis/7tHI0AluH3HIMRoIdS37jy,276637,4
94,The Bee Gees,Night Fever,7tHI0AluH3HIMRoIdS37jy,0.67,0.429,6,-17.307,0,0.0499,0.227,1.92e-06,0.165,0.385,104.986,audio_features,spotify:track:7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/tracks/7tHI0AluH3HIMRoIdS37jy,https://api.spotify.com/v1/audio-analysis/7tHI0AluH3HIMRoIdS37jy,276637,4
95,The Mamas and the Papas,California Dreamin',4s6LhHAV5SEsOV0lC2tjvJ,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/tracks/4s6LhHAV5SEsOV0lC2tjvJ,https://api.spotify.com/v1/audio-analysis/4s6LhHAV5SEsOV0lC2tjvJ,162373,4
96,The Shirelles,Will You Love Me Tomorrow,25IiJu0DjOqsnQXgNHWp5i,0.527,0.308,0,-11.809,1,0.0284,0.551,4.25e-05,0.0921,0.514,136.297,audio_features,spotify:track:25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/tracks/25IiJu0DjOqsnQXgNHWp5i,https://api.spotify.com/v1/audio-analysis/25IiJu0DjOqsnQXgNHWp5i,160865,4
97,The Beatles,She Loves You,0qsS2A3hwicJCLtcaR6JRQ,0.308,0.895,7,-5.157,1,0.0463,0.389,0.0,0.177,0.902,150.109,audio_features,spotify:track:0qsS2A3hwicJCLtcaR6JRQ,https://api.spotify.com/v1/tracks/0qsS2A3hwicJCLtcaR6JRQ,https://api.spotify.com/v1/audio-analysis/0qsS2A3hwicJCLtcaR6JRQ,142653,4
98,Sinéad O'Connor,Nothing Compares 2 U,5GHY1DFWKz3Prg2V0Iodqo,0.512,0.574,5,-7.016,1,0.0273,0.0425,2.31e-05,0.105,0.161,119.917,audio_features,spotify:track:5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/tracks/5GHY1DFWKz3Prg2V0Iodqo,https://api.spotify.com/v1/audio-analysis/5GHY1DFWKz3Prg2V0Iodqo,280040,4
99,Van Morrison,Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,audio_features,spotify:track:3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/tracks/3yrSvpt2l1xhsV9Em88Pul,https://api.spotify.com/v1/audio-analysis/3yrSvpt2l1xhsV9Em88Pul,183307,4
100,Buffalo Springfield,For What It's Worth,1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,audio_features,spotify:track:1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,153693,4
101,Rod Stewart,Maggie May,6rovOdp3HgK1DeAMYDzoA7,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,audio_features,spotify:track:6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/tracks/6rovOdp3HgK1DeAMYDzoA7,https://api.spotify.com/v1/audio-analysis/6rovOdp3HgK1DeAMYDzoA7,350267,4
102,Buddy Holly,Peggy Sue,2OARIMw1hpehr86Iwmv04c,0.676,0.424,9,-8.132,1,0.0329,0.947,0.000494,0.119,0.493,148.373,audio_features,spotify:track:2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/tracks/2OARIMw1hpehr86Iwmv04c,https://api.spotify.com/v1/audio-analysis/2OARIMw1hpehr86Iwmv04c,150960,4
103,The Smiths,This Charming Man,1FvDJ9KGxcqwv1utyPL3JZ,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,audio_features,spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/tracks/1FvDJ9KGxcqwv1utyPL3JZ,https://api.spotify.com/v1/audio-analysis/1FvDJ9KGxcqwv1utyPL3JZ,162920,4
104,The Temptations,My Girl,745H5CctFr12Mo7cqa1BMH,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,audio_features,spotify:track:745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/tracks/745H5CctFr12Mo7cqa1BMH,https://api.spotify.com/v1/audio-analysis/745H5CctFr12Mo7cqa1BMH,165000,4
105,Oasis,Wonderwall,7ygpwy2qP3NbrxVkHvUhXY,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4
106,David Bowie,Space Oddity,72Z17vmmeQKAg8bptWvpVG,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4
107,Dionne Warwick,Walk On By,3xsOtNxtBW0oTI1OWKAzTm,0.7,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,audio_features,spotify:track:3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/tracks/3xsOtNxtBW0oTI1OWKAzTm,https://api.spotify.com/v1/audio-analysis/3xsOtNxtBW0oTI1OWKAzTm,178333,4
108,T. Rex,Get It On (Bang a Gong),6FsQrRpBLgsrFeAeiQqytm,0.729,0.818,2,-9.992,1,0.0732,0.157,0.284,0.195,0.906,125.814,audio_features,spotify:track:6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/tracks/6FsQrRpBLgsrFeAeiQqytm,https://api.spotify.com/v1/audio-analysis/6FsQrRpBLgsrFeAeiQqytm,267000,4
109,Billie Holiday,Strange Fruit,1CTex49P0iWwzUGsMNjgaV,0.313,0.0437,6,-22.627,1,0.0315,0.989,0.148,0.209,0.0625,100.827,audio_features,spotify:track:1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/tracks/1CTex49P0iWwzUGsMNjgaV,https://api.spotify.com/v1/audio-analysis/1CTex49P0iWwzUGsMNjgaV,192867,1
110,Underworld,Born Slippy (NUXX),3bUNyRrTFJDd4mqvUcb1Aa,0.542,0.966,10,-8.255,1,0.0421,0.00107,0.128,0.0984,0.351,140.071,audio_features,spotify:track:3bUNyRrTFJDd4mqvUcb1Aa,https://api.spotify.com/v1/tracks/3bUNyRrTFJDd4mqvUcb1Aa,https://api.spotify.com/v1/audio-analysis/3bUNyRrTFJDd4mqvUcb1Aa,264187,4
111,Roy Orbison,"Oh, Pretty Woman",48i055G1OT5KxGGftwFxWy,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,audio_features,spotify:track:48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/tracks/48i055G1OT5KxGGftwFxWy,https://api.spotify.com/v1/audio-analysis/48i055G1OT5KxGGftwFxWy,178933,4
112,The Beatles,Yesterday,3BQHpFgAp4l80e1XslIjNI,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,audio_features,spotify:track:3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/tracks/3BQHpFgAp4l80e1XslIjNI,https://api.spotify.com/v1/audio-analysis/3BQHpFgAp4l80e1XslIjNI,125667,4
113,Creedence Clearwater Revival,Fortunate Son,4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
114,Them,Gloria,1DKyFVzIh1oa1fFnEmTkIl,0.641,0.703,9,-10.434,1,0.0518,0.397,0.00546,0.104,0.722,129.118,audio_features,spotify:track:1DKyFVzIh1oa1fFnEmTkIl,https://api.spotify.com/v1/tracks/1DKyFVzIh1oa1fFnEmTkIl,https://api.spotify.com/v1/audio-analysis/1DKyFVzIh1oa1fFnEmTkIl,156800,4
115,ABBA,Dancing Queen,0GjEhVFGZW8afUYGChu3Rr,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4
116,Blur,Song 2,1FTSo4v6BOZH9QxKc3MbVM,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.00708,0.0753,0.918,129.802,audio_features,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,121160,4
117,Procol Harum,A Whiter Shade of Pale,7DsQgIwg23u9gooCxkRTu3,0.249,0.66,0,-6.904,1,0.0343,0.514,0.00271,0.0891,0.427,149.822,audio_features,spotify:track:7DsQgIwg23u9gooCxkRTu3,https://api.spotify.com/v1/tracks/7DsQgIwg23u9gooCxkRTu3,https://api.spotify.com/v1/audio-analysis/7DsQgIwg23u9gooCxkRTu3,248947,4
118,The Who,Won't Get Fooled Again,215Qx4WvrjXhFHXnswRK3s,0.622,0.861,9,-6.973,1,0.041,0.399,0.595,0.666,0.492,134.846,audio_features,spotify:track:215Qx4WvrjXhFHXnswRK3s,https://api.spotify.com/v1/tracks/215Qx4WvrjXhFHXnswRK3s,https://api.spotify.com/v1/audio-analysis/215Qx4WvrjXhFHXnswRK3s,518893,4
119,The Rolling Stones,Honky Tonk Women,7HIG9Utsra6sL79nA1Tn0y,0.548,0.778,7,-6.367,1,0.0551,0.279,0.0247,0.0484,0.969,120.37,audio_features,spotify:track:7HIG9Utsra6sL79nA1Tn0y,https://api.spotify.com/v1/tracks/7HIG9Utsra6sL79nA1Tn0y,https://api.spotify.com/v1/audio-analysis/7HIG9Utsra6sL79nA1Tn0y,181396,4
120,The Byrds,Eight Miles High,2BGNomqCxEDcXyxf8bg27k,0.365,0.77,9,-10.492,1,0.0764,0.21,0.136,0.503,0.37,130.603,audio_features,spotify:track:2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/tracks/2BGNomqCxEDcXyxf8bg27k,https://api.spotify.com/v1/audio-analysis/2BGNomqCxEDcXyxf8bg27k,214640,4
121,Jerry Lee Lewis,Great Balls of Fire,64VP3skE86iTvdOlbzuIcO,0.533,0.729,7,-7.227,0,0.0714,0.563,0.0,0.159,0.884,78.67,audio_features,spotify:track:64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/tracks/64VP3skE86iTvdOlbzuIcO,https://api.spotify.com/v1/audio-analysis/64VP3skE86iTvdOlbzuIcO,111536,4
122,Gene Vincent and His Blue Caps,Be Bop a Lula,0HUp7ipIDJvITTqizN6cxJ,0.593,0.537,9,-10.906,1,0.0444,0.414,0.0,0.147,0.843,126.071,audio_features,spotify:track:0HUp7ipIDJvITTqizN6cxJ,https://api.spotify.com/v1/tracks/0HUp7ipIDJvITTqizN6cxJ,https://api.spotify.com/v1/audio-analysis/0HUp7ipIDJvITTqizN6cxJ,156307,4
123,Sly and the Family Stone,Family Affair,4f3u4Oy0JqJRIhMmTqRcxj,0.819,0.605,2,-13.83,0,0.132,0.669,0.0163,0.199,0.797,108.892,audio_features,spotify:track:4f3u4Oy0JqJRIhMmTqRcxj,https://api.spotify.com/v1/tracks/4f3u4Oy0JqJRIhMmTqRcxj,https://api.spotify.com/v1/audio-analysis/4f3u4Oy0JqJRIhMmTqRcxj,185533,4
124,The Rolling Stones,Gimme Shelter,6H3kDe7CGoWYBabAeVWGiD,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4
125,The Temptations,Papa Was a Rolling Stone,5Lno0hPhvo7BzXVLQzDIS3,0.847,0.599,5,-11.607,0,0.0422,0.0559,0.00483,0.192,0.873,119.997,audio_features,spotify:track:5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/tracks/5Lno0hPhvo7BzXVLQzDIS3,https://api.spotify.com/v1/audio-analysis/5Lno0hPhvo7BzXVLQzDIS3,432893,4
126,Talking Heads,Once in a Lifetime,38Ngied9rBORlAbLYNCl4k,0.644,0.919,2,-6.289,1,0.0561,0.181,0.134,0.622,0.871,117.459,audio_features,spotify:track:38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/tracks/38Ngied9rBORlAbLYNCl4k,https://api.spotify.com/v1/audio-analysis/38Ngied9rBORlAbLYNCl4k,259907,4
127,Prince,Sign 'O' the Times,7CqFMR3yj95Yuwagq5XsLR,0.794,0.431,0,-10.182,1,0.0854,0.00524,0.033,0.0794,0.498,98.875,audio_features,spotify:track:7CqFMR3yj95Yuwagq5XsLR,https://api.spotify.com/v1/tracks/7CqFMR3yj95Yuwagq5XsLR,https://api.spotify.com/v1/audio-analysis/7CqFMR3yj95Yuwagq5XsLR,296497,4
128,The Beatles,In My Life,3KfbEIOC7YIv90FIfNSZpo,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,146333,4
129,Marvin Gaye,Sexual Healing,3VZmChrnVW8JK6ano4gSED,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,audio_features,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,238600,4
130,Radiohead,Creep,70LcF31zb1H0PyJoS1Sx1r,0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4
131,Johnny Cash,Folsom Prison Blues,2fDHuS1PTkHBbCWWZF1ph9,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653,4
132,Fatboy Slim,The Rockafeller Skank,7mCQK9YB25WZw1saUjfL4e,0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.339,0.0676,152.596,audio_features,spotify:track:7mCQK9YB25WZw1saUjfL4e,https://api.spotify.com/v1/tracks/7mCQK9YB25WZw1saUjfL4e,https://api.spotify.com/v1/audio-analysis/7mCQK9YB25WZw1saUjfL4e,413880,4
133,Bob Dylan,Subterranean Homesick Blues,6k9DUKMJpWvu6eFG3O64Lg,0.576,0.727,4,-9.973,0,0.05,0.702,0.0,0.324,0.751,173.854,audio_features,spotify:track:6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/tracks/6k9DUKMJpWvu6eFG3O64Lg,https://api.spotify.com/v1/audio-analysis/6k9DUKMJpWvu6eFG3O64Lg,141293,4
134,The Impressions,People Get Ready,6AeG6jSoAVbmUFO6LyYmBf,0.414,0.249,1,-12.674,1,0.0369,0.894,8.37e-06,0.188,0.341,142.442,audio_features,spotify:track:6AeG6jSoAVbmUFO6LyYmBf,https://api.spotify.com/v1/tracks/6AeG6jSoAVbmUFO6LyYmBf,https://api.spotify.com/v1/audio-analysis/6AeG6jSoAVbmUFO6LyYmBf,163360,3
135,Roy Orbison,Only the Lonely,0PkBTqRtN25z3oKasWoKlj,0.57,0.529,5,-10.769,1,0.028,0.377,0.00509,0.203,0.934,123.273,audio_features,spotify:track:0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/tracks/0PkBTqRtN25z3oKasWoKlj,https://api.spotify.com/v1/audio-analysis/0PkBTqRtN25z3oKasWoKlj,145533,4
